Rooms,Price,Distance,Bathroom,Car,Landsize,BuildingArea,Propertycount,Build_Age,Type_h,Type_t,Type_u,Method_S,Method_SA,Method_SP,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
2,626000.0,4.6,1.0,2.0,0.0,78.0,7717.0,22.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1270000.0,8.4,2.0,2.0,585.0,167.28109546606595,14577.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,980000.0,8.4,1.0,5.0,581.0,167.28109546606595,14577.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1148000.0,8.4,1.0,2.0,552.0,140.0,14577.0,82.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1540000.0,3.5,2.0,1.0,288.0,167.28109546606595,1008.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1210000.0,12.0,3.0,4.0,725.0,167.28109546606595,21650.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,935000.0,12.0,1.0,2.0,529.0,99.0,21650.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,510000.0,12.0,2.0,2.0,292.0,119.0,21650.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5,861000.0,12.0,3.0,2.0,650.0,167.28109546606595,21650.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,732000.0,12.0,1.0,2.0,952.0,167.28109546606595,21650.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,755000.0,12.0,2.0,2.0,479.0,157.0,21650.0,27.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,325000.0,12.0,1.0,1.0,60.0,81.92271186440678,21650.0,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4,1200000.0,12.0,2.0,2.0,499.0,260.0,21650.0,82.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,800000.0,19.9,2.0,1.0,461.0,133.0,7785.0,17.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,655000.0,19.9,1.0,1.0,306.0,81.92271186440678,7785.0,52.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4,812000.0,19.9,2.0,2.0,962.0,167.28109546606595,3619.0,52.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5,1170000.0,8.9,3.0,3.0,694.0,210.0,3540.0,47.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5,970000.0,23.5,3.0,2.0,725.0,167.28109546606595,11667.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,870000.0,22.2,2.0,2.0,590.0,151.0,2206.0,41.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1870000.0,5.1,2.0,2.0,457.0,167.28109546606595,2417.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,485000.0,20.5,2.0,2.0,196.0,163.0,7969.0,14.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1350000.0,2.7,2.0,1.0,0.0,109.0,14887.0,92.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,940000.0,2.7,2.0,3.0,0.0,20.0,14887.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,980000.0,2.7,1.0,0.0,0.0,81.92271186440678,14887.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,625000.0,0.7,1.0,1.0,0.0,88.0,8400.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6,917000.0,20.8,2.0,2.0,869.0,167.28109546606595,7412.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,632500.0,14.0,2.0,2.0,592.0,167.28109546606595,14042.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,702000.0,14.0,1.0,1.0,600.0,167.28109546606595,14042.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,701000.0,5.0,1.0,0.0,0.0,107.0,13240.0,72.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7,2000000.0,8.2,3.0,4.0,608.0,355.0,3284.0,23.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1610000.0,8.2,3.0,2.0,861.0,274.0,3284.0,67.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1742000.0,8.2,2.0,3.0,697.0,167.28109546606595,3284.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1016000.0,8.2,2.0,1.0,304.0,167.28109546606595,3284.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,700000.0,10.5,2.0,1.0,485.0,130.0,3755.0,72.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,615000.0,10.5,1.0,1.0,418.0,94.0,3755.0,82.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,938000.0,10.2,1.0,2.0,271.0,136.74614022988504,5457.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,659500.0,18.0,2.0,4.0,665.0,167.28109546606595,3640.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,505000.0,18.4,2.0,2.0,498.0,167.0,10160.0,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,560000.0,18.4,2.0,2.0,452.0,159.0,10160.0,13.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,701000.0,15.5,2.0,2.0,651.0,167.28109546606595,5336.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1205000.0,15.5,2.0,2.0,646.0,167.0,6202.0,42.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1350000.0,12.4,2.0,3.0,725.0,167.28109546606595,5420.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1204000.0,12.4,1.0,2.0,716.0,167.28109546606595,5420.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,610000.0,27.0,1.0,1.0,1281.0,167.28109546606595,1690.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,670000.0,15.3,2.0,2.0,541.0,121.0,7955.0,42.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1860000.0,4.1,2.0,2.0,0.0,176.0,7217.0,92.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,865000.0,17.2,1.0,2.0,603.0,167.28109546606595,4181.0,52.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4,980000.0,17.2,2.0,1.0,539.0,192.0,4181.0,44.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,1295000.0,8.9,2.0,2.0,702.0,167.28109546606595,2698.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,788800.0,14.5,2.0,4.0,631.0,167.28109546606595,2329.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,900000.0,14.5,2.0,2.0,280.0,167.28109546606595,2329.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,700000.0,14.5,1.0,1.0,530.0,167.28109546606595,2329.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,455000.0,14.7,1.0,4.0,534.0,101.0,16166.0,39.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,483000.0,14.7,1.0,2.0,569.0,167.28109546606595,16166.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,455000.0,14.7,1.0,1.0,610.0,125.0,16166.0,42.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,700000.0,16.5,2.0,4.0,673.0,167.28109546606595,2474.0,42.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,729000.0,16.5,1.0,1.0,672.0,167.28109546606595,2474.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1184000.0,16.7,2.0,2.0,700.0,167.28109546606595,7392.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1100000.0,16.7,2.0,2.0,672.0,237.0,7392.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,2200000.0,6.8,3.0,2.0,650.0,167.28109546606595,6380.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,865000.0,4.6,2.0,1.0,70.0,167.28109546606595,4380.0,52.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4,500000.0,27.2,2.0,1.0,512.0,179.0,5262.0,17.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,780000.0,6.3,1.0,1.0,178.0,84.0,6543.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,655000.0,14.0,3.0,3.0,531.0,167.28109546606595,1899.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,890000.0,11.0,1.0,1.0,499.0,167.28109546606595,5301.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,935000.0,11.0,2.0,2.0,629.0,180.0,5301.0,37.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,815000.0,11.0,2.0,2.0,159.0,130.0,5301.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,440500.0,15.5,1.0,1.0,205.0,81.92271186440678,7630.0,32.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,451500.0,9.4,1.0,1.0,180.0,88.0,5132.0,57.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,425500.0,4.3,1.0,1.0,1727.0,82.0,6567.0,62.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,762000.0,4.3,1.0,1.0,0.0,136.74614022988504,6567.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,1306000.0,4.3,1.0,1.0,199.0,126.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,566000.0,4.3,1.0,1.0,1017.0,81.92271186440678,6567.0,50.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,1420000.0,10.2,1.0,1.0,726.0,130.0,2894.0,57.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,805000.0,21.5,2.0,2.0,0.0,164.0,2824.0,16.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4,934000.0,9.5,2.0,1.0,581.0,163.0,4502.0,47.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1721000.0,9.7,2.0,2.0,301.0,136.74614022988504,7809.0,27.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,650000.0,23.2,1.0,2.0,787.0,167.28109546606595,3598.0,52.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
3,762000.0,23.2,2.0,2.0,792.0,148.0,3598.0,42.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,1384000.0,13.8,3.0,2.0,631.0,167.28109546606595,10969.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1350000.0,13.4,2.0,1.0,601.0,167.28109546606595,5713.0,52.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1070000.0,13.4,1.0,2.0,448.0,96.0,5713.0,72.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,1500000.0,13.4,1.0,1.0,1021.0,167.28109546606595,5713.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1100000.0,13.4,1.0,1.0,614.0,167.28109546606595,2867.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,706000.0,13.4,1.0,1.0,305.0,305.0,2867.0,82.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3,785000.0,25.0,2.0,2.0,723.0,138.0,9704.0,42.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,950000.0,25.0,2.0,4.0,2033.0,255.0,9704.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,570500.0,14.0,1.0,1.0,640.0,92.0,4294.0,57.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,631000.0,14.0,2.0,2.0,696.0,158.0,4294.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,372100.0,6.4,1.0,1.0,0.0,66.0,962.0,22.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,1300000.0,5.2,2.0,1.0,479.0,167.28109546606595,11918.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,710000.0,12.1,1.0,1.0,540.0,142.0,10175.0,54.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1320000.0,14.7,1.0,1.0,620.0,167.28109546606595,4048.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1840000.0,10.1,2.0,1.0,483.0,171.0,7822.0,102.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,525000.0,14.8,1.0,1.0,400.0,167.28109546606595,7719.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,495000.0,31.2,1.0,1.0,198.0,94.0,1989.0,42.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,403500.0,34.9,2.0,3.0,339.0,101.0,8060.0,13.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1550000.0,8.4,2.0,1.0,642.0,167.28109546606595,608.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,361000.0,7.8,1.0,1.0,60.0,53.0,6923.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,960000.0,11.7,2.0,2.0,382.0,151.0,3582.0,22.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,696000.0,16.7,1.0,2.0,259.0,81.92271186440678,5837.0,52.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5,1115000.0,16.7,2.0,2.0,590.0,167.28109546606595,5837.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1950000.0,16.7,1.0,2.0,734.0,167.28109546606595,5837.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,962000.0,17.5,2.0,4.0,724.0,167.28109546606595,4734.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,900000.0,6.7,1.0,1.0,227.0,102.0,11204.0,102.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,662000.0,23.0,1.0,1.0,396.0,120.0,11925.0,72.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,625500.0,23.0,1.0,2.0,397.0,81.92271186440678,11925.0,72.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3,459000.0,14.0,1.0,1.0,583.0,167.28109546606595,2246.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,420500.0,14.0,1.0,1.0,650.0,167.28109546606595,2246.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,583000.0,24.7,1.0,2.0,757.0,167.28109546606595,10894.0,52.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3,618500.0,24.7,1.0,2.0,540.0,167.28109546606595,8322.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,727000.0,24.7,1.0,1.0,763.0,167.28109546606595,8322.0,52.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,535000.0,14.8,1.0,1.0,675.0,167.28109546606595,6388.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,560000.0,18.0,2.0,2.0,543.0,153.0,2898.0,27.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,860000.0,14.7,2.0,2.0,663.0,167.28109546606595,2276.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,802000.0,22.2,2.0,2.0,251.0,185.0,3940.0,24.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3,800000.0,22.2,2.0,4.0,801.0,150.0,3940.0,42.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,854000.0,22.2,2.0,2.0,676.0,181.0,3940.0,47.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1735000.0,14.3,1.0,2.0,725.0,167.28109546606595,10999.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,920000.0,16.1,2.0,2.0,239.0,187.0,4790.0,15.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3,904000.0,16.1,1.0,2.0,720.0,116.0,4790.0,62.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,500000.0,28.8,1.0,3.0,621.0,167.28109546606595,3533.0,67.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1440000.0,8.9,1.0,2.0,598.0,116.0,1651.0,67.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,1054000.0,18.0,3.0,2.0,791.0,230.0,6990.0,48.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,625000.0,28.5,2.0,2.0,669.0,165.0,8443.0,42.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3,600000.0,19.6,1.0,2.0,524.0,155.0,10926.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,401500.0,19.6,2.0,1.0,149.0,136.74614022988504,10926.0,52.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,630000.0,19.6,2.0,2.0,388.0,127.0,10926.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1012000.0,19.6,3.0,3.0,631.0,355.0,10926.0,13.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,565000.0,19.6,2.0,2.0,548.0,110.0,10926.0,37.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,502500.0,7.5,1.0,1.0,0.0,62.0,9264.0,42.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,1550000.0,7.5,1.0,1.0,730.0,167.28109546606595,9264.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,420000.0,7.5,1.0,1.0,0.0,81.92271186440678,9264.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,785000.0,8.2,1.0,2.0,145.0,81.92271186440678,1308.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,750000.0,13.1,1.0,1.0,724.0,167.28109546606595,5070.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,748888.0,24.8,2.0,4.0,1014.0,280.0,10788.0,62.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,850000.0,24.8,2.0,1.0,738.0,148.0,10788.0,37.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,490000.0,2.1,1.0,1.0,0.0,57.0,5825.0,9.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,381000.0,3.6,1.0,1.0,454.0,81.92271186440678,6244.0,52.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3,1502000.0,3.6,1.0,1.0,179.0,167.28109546606595,6244.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,878000.0,5.1,2.0,2.0,163.0,167.28109546606595,7570.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,440000.0,5.1,1.0,1.0,0.0,81.92271186440678,7570.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,395000.0,5.1,1.0,1.0,0.0,73.0,7570.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,991000.0,5.1,1.0,1.0,318.0,106.0,7570.0,112.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,945000.0,15.4,2.0,2.0,294.0,194.0,4385.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,1020000.0,15.4,1.0,1.0,581.0,116.4,4385.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6,1234000.0,15.4,3.0,2.0,579.0,167.28109546606595,4385.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,506000.0,38.0,1.0,4.0,578.0,123.0,17055.0,38.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,755000.0,38.0,1.0,1.0,622.0,163.0,17055.0,62.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,807000.0,45.9,2.0,3.0,40468.0,167.28109546606595,3376.0,52.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3,426000.0,45.9,1.0,1.0,412.0,103.0,3376.0,72.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,540000.0,7.3,1.0,1.0,0.0,77.0,10412.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,960000.0,16.7,1.0,1.0,229.0,101.0,15321.0,32.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
5,1116500.0,16.7,2.0,2.0,701.0,182.85,15321.0,62.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,610000.0,16.1,1.0,1.0,168.0,81.92271186440678,8524.0,37.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,690000.0,16.1,1.0,1.0,540.0,167.28109546606595,8524.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,585000.0,16.1,1.0,1.0,240.0,79.0,8524.0,57.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,800000.0,16.1,3.0,2.0,668.0,167.28109546606595,8524.0,49.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,800000.0,16.1,2.0,2.0,626.0,169.0,8524.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,896000.0,16.1,2.0,1.0,653.0,130.0,8524.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1010000.0,16.1,2.0,2.0,582.0,167.28109546606595,8524.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1660000.0,13.8,2.0,2.0,478.0,136.74614022988504,5454.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,1960000.0,13.8,1.0,2.0,697.0,167.28109546606595,5454.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,670000.0,5.3,1.0,0.0,0.0,81.92271186440678,11308.0,42.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,600000.0,5.3,1.0,1.0,0.0,81.92271186440678,11308.0,8.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,415000.0,5.3,1.0,1.0,0.0,81.92271186440678,11308.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1150000.0,5.3,2.0,1.0,5259.0,119.0,11308.0,22.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1100000.0,5.3,2.0,1.0,109.0,109.5,11308.0,23.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,525000.0,21.3,1.0,1.0,0.0,80.0,3794.0,42.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2,650000.0,8.8,1.0,1.0,140.0,107.0,2947.0,9.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2,580000.0,8.8,1.0,2.0,498.0,75.0,2674.0,67.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,536500.0,18.4,2.0,4.0,578.0,129.7,13830.0,50.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,541000.0,18.4,1.0,2.0,623.0,167.28109546606595,13830.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,557000.0,18.4,1.0,2.0,577.0,167.28109546606595,13830.0,47.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1601000.0,7.8,1.0,2.0,697.0,167.28109546606595,1554.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,930000.0,14.5,2.0,2.0,847.0,167.28109546606595,2339.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,920000.0,11.7,2.0,1.0,313.0,140.0,5629.0,62.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,860000.0,11.7,1.0,1.0,568.0,167.28109546606595,5629.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,840000.0,3.4,1.0,1.0,114.0,167.28109546606595,5263.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1080000.0,5.4,2.0,2.0,151.0,103.0,10331.0,62.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,575000.0,25.2,1.0,2.0,384.0,131.0,8459.0,47.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,740000.0,12.1,1.0,2.0,633.0,167.28109546606595,1414.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1040000.0,23.3,2.0,2.0,633.0,167.28109546606595,2949.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,795000.0,16.3,2.0,2.0,499.0,167.28109546606595,8279.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,660000.0,16.3,2.0,3.0,578.0,167.28109546606595,8279.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1170000.0,6.4,1.0,2.0,686.0,167.28109546606595,3873.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,930000.0,6.4,1.0,4.0,545.0,116.0,3873.0,82.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,650000.0,6.4,2.0,1.0,279.0,104.0,3873.0,9.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,702000.0,6.4,2.0,2.0,189.0,131.0,3873.0,22.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,675000.0,4.3,1.0,2.0,198.0,136.74614022988504,4918.0,13.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,520000.0,17.4,1.0,1.0,631.0,111.0,4704.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,430000.0,17.4,1.0,2.0,522.0,167.28109546606595,4704.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,570000.0,17.4,2.0,2.0,665.0,665.0,4704.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,520000.0,17.4,1.0,2.0,798.0,128.0,4704.0,37.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,387000.0,0.0,1.0,0.0,0.0,47.0,17496.0,11.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,341000.0,29.8,2.0,4.0,578.0,167.28109546606595,4718.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,336000.0,29.8,1.0,1.0,580.0,116.0,4718.0,47.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,426000.0,29.8,2.0,3.0,655.0,142.0,4718.0,47.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,780000.0,25.9,2.0,2.0,1037.0,167.28109546606595,5812.0,52.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,775500.0,17.9,1.0,4.0,840.0,125.0,10529.0,42.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,726000.0,17.9,2.0,2.0,615.0,132.0,10529.0,40.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4,710000.0,17.9,1.0,2.0,666.0,123.0,10529.0,37.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1045000.0,17.2,2.0,2.0,401.0,167.28109546606595,6871.0,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3,820000.0,16.2,2.0,2.0,260.0,157.0,3891.0,12.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3,1301000.0,16.2,2.0,2.0,636.0,167.28109546606595,3891.0,42.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2,951000.0,6.2,1.0,1.0,172.0,167.28109546606595,6232.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1425000.0,6.2,2.0,2.0,388.0,151.0,6232.0,132.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,935000.0,14.3,2.0,2.0,280.0,109.0,2555.0,37.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
